23.07.2015,25.6
24.07.2015,30.2
25.07.2015,23.2
26.07.2015,21.9
27.07.2015,24.1
28.07.2015,22.1
29.07.2015,17.1
30.07.2015,20.6
31.07.2015,24.1
01.08.2015,19.2
02.08.2015,26.6
03.08.2015,30.4
04.08.2015,27.4
05.08.2015,31.8
06.08.2015,33.8
07.08.2015,35.4
08.08.2015,34.3
09.08.2015,30.3
10.08.2015,26.9
11.08.2015,29.8
12.08.2015,31.7
13.08.2015,30.4
14.08.2015,24.0
15.08.2015,19.3
16.08.2015,18.7
17.08.2015,19.1
18.08.2015,20.4
19.08.2015,16.2
20.08.2015,21.3
21.08.2015,24.6
22.08.2015,25.9
23.08.2015,22.2
24.08.2015,22.6
25.08.2015,21.6
26.08.2015,28.6
27.08.2015,29.2
28.08.2015,31.2
29.08.2015,32.9
30.08.2015,32.6
31.08.2015,30.8
01.09.2015,26.0
02.09.2015,19.6
03.09.2015,18.1
04.09.2015,19.4
05.09.2015,15.8
06.09.2015,15.2
07.09.2015,18.8
08.09.2015,19.5
09.09.2015,19.5
10.09.2015,15.5
11.09.2015,19.5
12.09.2015,25.8
13.09.2015,21.8
14.09.2015,20.2
15.09.2015,16.0
16.09.2015,22.9
17.09.2015,18.7
18.09.2015,16.0
19.09.2015,19.5
20.09.2015,17.2
21.09.2015,20.0
22.09.2015,16.8
23.09.2015,12.2
24.09.2015,16.2
25.09.2015,17.2
26.09.2015,18.3
27.09.2015,17.0
28.09.2015,15.3
29.09.2015,16.2
30.09.2015,15.2
01.10.2015,15.3
02.10.2015,17.2
03.10.2015,19.9
04.10.2015,15.7
05.10.2015,17.0
06.10.2015,19.3
07.10.2015,16.5
08.10.2015,14.8
09.10.2015,16.5
10.10.2015,12.3
11.10.2015,13.0
12.10.2015,10.7
13.10.2015,11.4
14.10.2015,10.0
15.10.2015,6.0
16.10.2015,7.2
17.10.2015,8.4
18.10.2015,8.6
19.10.2015,12.5
20.10.2015,13.3
21.10.2015,12.4
22.10.2015,12.7
23.10.2015,14.1
24.10.2015,16.8
25.10.2015,18.4
26.10.2015,13.5
27.10.2015,13.0
28.10.2015,15.9
29.10.2015,11.4
30.10.2015,12.2
31.10.2015,10.8
01.11.2015,12.1
02.11.2015,10.3
03.11.2015,7.9
04.11.2015,14.5
05.11.2015,17.3
06.11.2015,17.1
07.11.2015,20.2
08.11.2015,21.1
09.11.2015,21.7
10.11.2015,17.0
11.11.2015,11.5
12.11.2015,7.3
13.11.2015,11.6
14.11.2015,10.8
15.11.2015,18.2
16.11.2015,17.7
17.11.2015,15.5
18.11.2015,17.6
19.11.2015,16.5
20.11.2015,15.9
21.11.2015,7.4
22.11.2015,4.5
23.11.2015,6.5
24.11.2015,4.6
25.11.2015,4.7
26.11.2015,3.6
27.11.2015,2.8
28.11.2015,2.8
29.11.2015,9.2
30.11.2015,12.3
01.12.2015,11.8
02.12.2015,8.4
03.12.2015,2.8
04.12.2015,4.8
05.12.2015,5.3
06.12.2015,4.8
07.12.2015,4.2
08.12.2015,1.6
09.12.2015,6.3
10.12.2015,2.2
11.12.2015,5.2
12.12.2015,10.6
13.12.2015,7.0
14.12.2015,1.9
15.12.2015,2.6
16.12.2015,7.4
17.12.2015,13.3
18.12.2015,8.9
19.12.2015,7.4
20.12.2015,4.3
21.12.2015,8.3
22.12.2015,11.4
23.12.2015,14.5
24.12.2015,8.3
25.12.2015,12.2
26.12.2015,9.7
27.12.2015,5.7
28.12.2015,2.0
29.12.2015,1.7
30.12.2015,3.1
31.12.2015,4.1
01.01.2016,4.5
02.01.2016,4.6
03.01.2016,7.5
04.01.2016,5.6
05.01.2016,6.3
06.01.2016,6.8
07.01.2016,5.5
08.01.2016,5.7
09.01.2016,7.1
10.01.2016,6.0
11.01.2016,7.6
12.01.2016,6.4
13.01.2016,3.4
14.01.2016,1.8
15.01.2016,2.1
16.01.2016,1.1
17.01.2016,-0.1
18.01.2016,-2.4
19.01.2016,-0.5
20.01.2016,2.1
21.01.2016,3.5
22.01.2016,4.1
23.01.2016,8.2
24.01.2016,3.0
25.01.2016,11.4
26.01.2016,10.9
27.01.2016,11.8
28.01.2016,11.5
29.01.2016,11.8
30.01.2016,11.6
31.01.2016,12.2
01.02.2016,14.4
02.02.2016,13.0
03.02.2016,9.6
04.02.2016,4.5
05.02.2016,10.6
06.02.2016,6.1
07.02.2016,9.4
08.02.2016,12.2
09.02.2016,12.0
10.02.2016,5.0
11.02.2016,8.1
12.02.2016,6.5
13.02.2016,7.9
14.02.2016,9.5
15.02.2016,6.2
16.02.2016,3.5
17.02.2016,3.3
18.02.2016,8.3
19.02.2016,4.3
20.02.2016,8.6
21.02.2016,17.1
22.02.2016,17.3
23.02.2016,10.3
24.02.2016,5.7
25.02.2016,2.4
26.02.2016,4.8
27.02.2016,8.6
28.02.2016,6.2
29.02.2016,3.1
01.03.2016,5.2
02.03.2016,9.1
03.03.2016,5.5
04.03.2016,7.0
05.03.2016,2.3
06.03.2016,6.1
07.03.2016,6.4
08.03.2016,4.9
09.03.2016,8.7
10.03.2016,10.7
11.03.2016,7.4
12.03.2016,6.3
13.03.2016,7.2
14.03.2016,6.7
15.03.2016,4.7
16.03.2016,7.6
17.03.2016,12.8
18.03.2016,15.7
19.03.2016,16.6
20.03.2016,12.0
21.03.2016,11.1
22.03.2016,10.3
